cuisineName,tagName
Beverages,tejuino
Beverages,tepache
Beverages,mezcal
Beverages,tequila
Beverages,champurrado
Beverages,hibiscus iced tea
Beverages,horchata
Beverages,café de olla
Beverages,pulque
Beverages,aguardiente
Beverages,charanda
Beverages,margarita
Beverages,rompope
Beverages,sangria senorial
Beverages,tascalate
Beverages,apple cider
Beverages,cider
Beverages,cranberry cocktail
Beverages,frappe
Beverages,bloody mary
Beverages,manhattan special
Beverages,abita beer
Beverages,dixie beer
Beverages,hand grenade
Beverages,herbsaint
Beverages,hurricane
Beverages,milk punch
Beverages,peychaud's bitters
Beverages,ramos gin fizz
Beverages,sazerac
Beverages,vieux carre
Beverages,delaware punch
Beverages,dr. nut
Beverages,tonic
Beverages,coolers
Beverages,cooler
Beverages,coolerz
Beverages,cooleer
Beverages,margharita
Beverages,hot ale flip
Beverages,rattle skull
Beverages,mast o khiar
Beverages,hazelnut coffee
Beverages,curacao
Beverages,buttermilk
Biryani,biriyani
Biryani,biryani
Biryani,biriani
Biryani,beriani
Biryani,briyani
Biryani,breyani
Biryani,briani
Biryani,birani
Biryani,hyderabadi biryani
Biryani,kheema biryani
Biryani,awadhi mutton biryani
Biryani,chicken reshmi biryani
Biryani,makhni paneer biryani
Biryani,calicut chicken biryani
Biryani,fish biryani
Biryani,prawn biryani
Biryani,murgh ki kachchi biryani
Biryani,malabar fish biryani
Biryani,zaitoni sabz biryani
Biryani,lamb biryani
Biryani,lucknowi awadhi biryani
Biryani,kolkata biryani
Biryani,memoni biryani
Biryani,thalassery biriyani
Biryani,ambur biriyani
Biryani,ambur briyani
Biryani,dindigul biryani
Biryani,andhra biryani
Biryani,bhatkali biryani
Biryani,tehari biryani
Biryani,kalyani biryani
Biryani,sindhi biryani
Biryani,chettinad biryani
Biryani,beary biryani
Biryani,delhi biryani
Biryani,tehri biryani
Biryani,kachchi biryani
Biryani,kutchi biryani
Biryani,kashmiri biryani
Biryani,assamese kampuri biryani
Biryani,dindigul thalappakatti biryani
Biryani,kaaja biryani
Biryani,kunda biryani
Biryani,avakaya biryani
Biryani,ulavacharu biryani
Biryani,panasa biryani
Biryani,andhra biriyani
Biryani,degh ki biryani
Biryani,kachay gosht ki biryani
Biryani,dum biryani
Biryani,thalassery biryani
Biryani,kerala fish biriyani
Biryani,ambur chicken biryani
Biryani,thalapakkatti chicken biryani
Biryani,kongunaadu vella mutton biryani
Biryani,seeraga samba mutton biryani
Biryani,ambur mutton biryani
Biryani,thalapakkatti mutton biryani
Biryani,kachi biriyani
Biryani,dhakaiya biriyani
Biryani,handi biryani
Biryani,sindhi briyani
Biryani,arabic biryani
Arabian,polow
Arabian,chelow
Arabian,sabzi polow
Arabian,lubia polow
Arabian,albalu polow
Arabian,morosa polow
Arabian,shirin polow
Arabian,adas polow
Arabian,baqali polow
Arabian,dampokhtak
Arabian,tachin quabili polow
Arabian,kalam polow
Arabian,zereshk polow
Biryani,zafraan biryani
Biryani,zafraani biryani
Biryani,zafrani biryani
Biryani,madurai mundasukatti biryani
Biryani,madurai mundasukatti briyani
Biryani,mundasukatti briyani
Biryani,mundasukatti biryani
Biryani,khushka
Biryani,kuska
Biryani,khusqa
Chicken,chicken
Chicken,chiccken
Chicken,chichken
Chicken,chikun
Chicken,chickin
Chicken,chiken
Chicken,chiicken
Chicken,murgh
Chicken,wyngz
Chicken,schnitzel
Chicken,chicken waffles
Chicken,chicken and waffle
Chicken,chicken and waffles
Chicken,chicken 555
Chicken,bamboo chicken
Chicken,white cut chicken
Chicken,wenchang chicken
Chicken,bean sprouts chicken
Chicken,beggar's chicken
Chicken,bon bon chicken
Chicken,swiss wing
Chicken,soy sauce chicken
Chicken,snake bite chicken
Fast Food,snake bite
Chicken,sesame chicken
Chicken,cashew chicken
Chicken,tandoori chicken
Chicken,murg
Chicken,chicken murg tang
Chinese,noodle
Chinese,noodles
Chinese,chopsuey
Chinese,chop suey
Chinese,chopsuiy
Chinese,chopsey
Chinese,chop sey
Chinese,gobi manchurian
Chinese,manchurian
Chinese,schezwan
Chinese,szechuan
Chinese,sezwan
Chinese,manchow
Chinese,manchuria
Chinese,hot sour soup
Chinese,veg hot sour soup
Chinese,vegetarian hot sour soup
Chinese,mixed manchow soup
Chinese,veg manchow soup
Chinese,vegetarian manchow soup
Chinese,chicken sweet corn soup
Chinese,chicken hot and sour soup
Chinese,chicken schwezan soup
Chinese,chicken lungfun soup
Chinese,chicken noodles soup
Chinese,chicken clear soup
Chinese,cantonese chicken soup
Chinese,vegetarian clear soup
Chinese,veg clear soup
Chinese,lemon and coriander soup
Chinese,chicken hong kong
Asian,chicken talumein
Fast Food,chicken chilly
Fast Food,chilly chicken
Fast Food,chilli chicken
Fast Food,chili chicken
Chinese,chicken chili
Chinese,chicken sezwan soup
Chinese,lungfung soup
Asian,dimsum
Asian,dimsum soup
Chinese,shanghai
Chinese,chicken sanghai style
Chinese,chicken american choupsey
Chinese,manchuri
Chinese,chinees
Chinese,chicken lolly pop
Fast Food,lolly pop
Fast Food,lolipop
Fast Food,lollipop
Fast Food,chilli paneer
Fast Food,chilli prawn
Fast Food,chilli mutton
Fast Food,chilli vegetables
Fast Food,chilli paneer dry
Fast Food,chilli chicken dry
Fast Food,chilli prawn dry
Fast Food,chilli mutton dry
Fast Food,chilli vegetables dry
Fast Food,garlic chicken
Fast Food,garlic mutton
Fast Food,garlic prawn
Fast Food,garlic fish
Fast Food,garlic vegetables
Fast Food,garlic paneer
Chinese,schezwan chicken
Chinese,chicken schezwan
Chinese,schezwan prawn
Chinese,shezwan
Chinese,schezwan fish
Chinese,schezwan mutton
Chinese,schezwan vegetables
Chinese,schezwan paneer
Fast Food,ginger chicken
Fast Food,ginger prawn
Fast Food,ginger fish
Fast Food,ginger mutton
Fast Food,ginger vegetables
Fast Food,ginger paneer
Chinese,manchurian chicken
Chinese,manchurian prawn
Chinese,manchurian fish
Chinese,manchurian mutton
Chinese,manchurian vegetables
Chinese,manchurian paneer
Chinese,baby corn manchurian
Chinese,veggie ball manchurian
Chinese,chicken chow mein
Chinese,vegetable chowmein
Chinese,hong kong chicken
Chinese,lemon chicken
Chinese,american chop suey
Chinese,chinese chop suey
Chinese,chicken sweet garlic sauce
Chinese,chicken hot garlic sauce
Chinese,shanghai chicken
Chinese,chicken hong kong fried rice
Chinese,chicken shanghai fried rice
Chinese,chicken schzewan fried rice
Chinese,veg hakka noodles
Chinese,garlic soya chicken
Fast Food,chilli garlic noodles
Fast Food,mushroom fried rice
Asian,fried wonton
Fast Food,lemon fish
Fast Food,lemon prawn
Asian,hunan chicken
Chinese,sweet and sour chicken
Chinese,shanghai fried rice
Chinese,schzewan fried rice
Chinese,hakka noodles
Chinese,mixed hakka noodles
Chinese,chicken hakka noodles
Chinese,indian chinese
Chinese,sino indian
Chinese,chindian
Chinese,kolkata chinese
Chinese,hakka
Chinese,chinatown
Chinese,chowmein
Chinese,shangai
Chinese,chinese kebab
Continental,stroganoff
Continental,stroganof
Italian,aglio e olio
Italian,aglio olio
Continental,continental
Continental,conti
Continental,fish and chips
Continental,fish n chips
Continental,fish 'n' chips
Continental,sunday roast
Continental,yorkshire pudding
Continental,steak and kidney pie
Continental,shepherd's pie
Continental,bangers and mash
Continental,bangers n mash
Continental,bangers 'n' mash
Continental,cornish pastries
Continental,cumberland sausage
Continental,arbroath smokie
Continental,welsh cakes
Continental,beef wellington
Continental,mashed potatoes
Continental,roast turkey
Continental,kedgeree
Continental,bedfordshire clanger
Continental,blood pudding
Continental,bubble and squeak
Continental,cauliflower cheese
Continental,cottage pie
Continental,devilled kidneys
Continental,faggots
Continental,full english breakfast
Continental,brekker
Continental,game pie
Continental,hog's pudding
Continental,jellied eels
Continental,kippers
Continental,lancashire hotpot
Continental,lincolnshire sausage
Continental,liver and onion
Continental,liver and bacon
Continental,pease pudding
Continental,pie and mash
Continental,ploughman's lunch
Continental,pork pie
Continental,potted shrimps
Continental,rag pudding
Continental,stargazy pie
Continental,steak pie
Continental,steak and oyster pie
Continental,suet pudding
Continental,savoury pudding
Continental,roast lamb with mint sauce
Continental,roast pork with apple sauce
Continental,toad in a hole
Continental,welsh rarebit
Continental,panackelty
Continental,parmo
Continental,scouse
Continental,applewood cheese
Continental,ashdown foresters cheese
Continental,beacon fell cheese
Continental,beeleigh blue cheese
Continental,blue stilton cheese
Continental,bowland cheese
Continental,brighton blue cheese
Continental,buxton blue cheese
Continental,cheddar cheese
Continental,cheshire cheese
Continental,chevington cheese
Continental,colwick cheese
Continental,coquetdale cheese
Continental,cornish yarg cheese
Continental,croglin cheese
Continental,derby cheese
Continental,dorset blue vinney cheese
Continental,dorset drum cheese
Continental,dovedale cheese
Continental,smoked lincolnshire cheese
Continental,duddleswell cheese
Continental,fine fettle yorkshire cheese
Continental,gloucester cheese
Continental,harbourne blue cheese
Continental,hereford hop cheese
Continental,lancashire cheese
Continental,lincolnshire poacher cheese
Continental,little derby cheese
Continental,lymeswold cheese
Continental,marble cheese
Continental,norbury blue cheese
Continental,oxford blue cheese
Continental,parlick fell cheese
Continental,red leicester cheese
Continental,red windsor cheese
Continental,renegade monk cheese
Continental,sage derby cheese
Continental,shropshire blue cheese
Continental,stichelton cheese
Continental,stinking bishop cheese
Continental,st. james cheese
Continental,suffolk gold cheese
Continental,suffolk bang cheese
Continental,sussex slipcote cheese
Continental,swaledale cheese
Continental,waterloo cheese
Continental,wensleydale cheese
Continental,cornish blue cheese
Continental,cornish brie
Continental,davidstow cheddar
Continental,gevrik cheese
Continental,keltic gold cheese
Continental,tesyn cheese
Continental,united kingdom
Continental,british
Continental,colonial
Continental,european
Continental,english breakfast
Continental,welsh
Continental,scottish
Continental,northern irish
Continental,polonaise garnishing
Continental,polonaise
Continental,basil salmon terrine
Continental,terrine
Continental,salmon terrine
Continental,bisque
Continental,pâté
Continental,pate
Continental,foie gras
Continental,jus
Continental,pot au feu
Continental,hollandaise
Continental,béarnaise
Continental,flammekueche
Continental,andouillette
Continental,coq au vin jaune
Continental,poulet ã  la comtoise
Continental,poulet a la comtoise
Continental,mont d'or chaud
Continental,escargots
Continental,escargot
Continental,bœuf bourguignon
Continental,beef bourguignon
Continental,bourguignon
Continental,salade lyonnaise
Continental,salad lyonnaise
Continental,gratin dauphinois
Continental,gratin
Continental,au gratin
Continental,augratin
Continental,rosette de lyon charcuterie
Continental,patés
Continental,terrines
Continental,confits
Continental,magrets
Continental,confit de canard
Continental,tourin
Continental,aligot
Continental,jambon cru
Continental,bouillabaisse
Continental,ratatouille
Continental,pieds paquets
Continental,chicken marengo
Continental,hachis parmentier
Continental,jambon beurre
Continental,poulet chasseur
Continental,cacasse ã  cul nu
Continental,cacasse a cul nu
Continental,pate lorrain
Continental,tarte ã la mirabelle
Continental,tarte a la mirabelle
Continental,baeckeoffe
Continental,choucroute garnie
Continental,coq au riesling
Continental,saucisse de strasbourg
Continental,presskopf
Continental,rosbif ã  l'alsacienne
Continental,spatzle tarte ã l'oignon
Continental,spatzle tarte a l'oignon
Continental,tarte flambée
Continental,tarte flambee
Continental,moules à la crème normande
Continental,moules a la creme normande
Continental,matelote
Continental,tripes à la mode de caen
Continental,tripes a la mode de caen
Continental,andouillettes
Continental,fondue
Continental,quenelle
Continental,raclette
Continental,soupe a l'oignon
Continental,tartiflette
Continental,gratin de crozets savoyard
Continental,tripoux
Continental,truffade
Continental,soupe au fromage
Continental,pascade
Continental,cassoulet
Continental,daube provenã§ale
Continental,pissaladiã¨re
Continental,tapenade
Continental,vichyssoise
Continental,ragout fin
Continental,ragout
Continental,potée
Continental,oille
Continental,garbure
Continental,french onion soup
Continental,croque monsieur
Continental,camberbet
Continental,camberbe
Continental,epoisses
Continental,œuf a la coque
Continental,oeuf a la coque
Continental,croissant
Continental,tartines
Continental,le petit déjeuner gaulois
Continental,petit dejeuner du fermier
Continental,mouillettes
Continental,le petit déjeuner chasseur
Continental,le petit déjeuner du voyageur
Continental,quiche lorraine
Continental,salade de ravioles
Continental,poulet de bresse
Continental,salad nicoise
Continental,salade nicsoise
Continental,pan bagnat
Continental,salade mesclun
Continental,salade aveyronaise
Continental,soupe au pistou
Continental,consommé
Continental,tench
Continental,haricot beans
Continental,fromage
Continental,bouquet garni
Continental,meringue
Continental,camembert
Continental,géline
Continental,mont d'or
Continental,comté
Continental,morbier
Continental,poulet
Continental,bleu de bresse
Continental,perigord truffle
Continental,jambon
Continental,jambon de montagne
Continental,brocciu
Continental,pomme de terre
Continental,blé
Continental,haricots verts
Continental,carotte
Continental,poireau
Continental,navet
Continental,aubergine
Continental,courgette
Continental,echalotte
Continental,champignon de paris
Continental,chanterelle ou girolle
Continental,pleurote
Continental,en huître
Continental,crêpes
Continental,porcini
Continental,canard
Continental,bœuf
Continental,veau
Continental,porc
Continental,agneau
Continental,mouton
Continental,caille
Continental,cheval
Continental,grenouille
Continental,fleur de sel
Continental,herbes de provence
Continental,bouillons
Continental,confit
Continental,entrecôte
Continental,haute cuisine
Continental,michelin
Continental,bourgeoise
Continental,charcutier
Continental,charcuterie
Continental,rã´tisseurs
Continental,rotisseurs  bordeaux
Continental,french revolution
Bakery,patisserie
Continental,patisserie
Continental,napoleon
Continental,saucier
Continental,nouvelle cuisine
Continental,plat principal
Continental,boulangerie
Continental,garonne
Continental,pyrenees
Continental,marseilles
Continental,amuse bouche
Continental,digestifs
Continental,bistrot a vin
Continental,bouchon
Continental,brasserie
Continental,chourico
Continental,caldo verde
Continental,pollo
Continental,salmon in anchovy sauce
Continental,potted pigeon
Continental,corned beef
Continental,linguica
Continental,albondigas
Continental,pirozhki
Continental,olivier salad
Continental,peri peri
Desserts,brownie sizzler
Desserts,gogsu
Desserts,sheera
Beverages,sapung
Desserts,laddu
Desserts,gulab jamun
Desserts,gulabjamun
Bakery,coffee brownie
Desserts,brownie
Desserts,rasgulla
Desserts,kalajamun
Desserts,rasmalai
Desserts,kalakand
Desserts,kala kand
Desserts,cham cham
Desserts,double ka meetha
Desserts,kubani ka meetha
Desserts,rabdi
Desserts,halwa
Desserts,jalebi
Desserts,gaja
Desserts,balushahi
Desserts,sandesh
Desserts,labanga latika
Desserts,kamala bhog
Desserts,sweet lau
Desserts,kala jamun
Desserts,kaddu ka kheer
Desserts,gajar ka halwa
Desserts,qubani ka meetha
Desserts,mysore pak
Desserts,barfi
Desserts,burfi
Desserts,fudge
Desserts,chokolova
Desserts,choco lava
Desserts,mithai
Desserts,tiramisu
Desserts,kunafa
Desserts,crumble
Desserts,jello
Desserts,panacota
Desserts,pannacota
Desserts,panacotta
Desserts,pana cota
Desserts,pana cotta
Desserts,panna cota
Desserts,jilebi
Desserts,biscotti
Desserts,rasagollar
Bakery,wafers
Desserts,halva
Desserts,parfait
Desserts,white chocolate raspberry truffle
Desserts,white chocolate strawberry cheesecake
Bakery,key lime pie
Desserts,lemon blueberry cheesecake
Desserts,lemon cheesecake
Desserts,lemon coconut
Desserts,lemon coconut cheesecake
Desserts,rasmali
Desserts,amaretto brownie cheesecake
Desserts,tiramisu toffee
Desserts,tiramisu toffee cheesecake
Desserts,strawberry coconut cheesecake
Desserts,strawberry cheesecake
Desserts,oreo fudge cheesecake
Desserts,amaretto chocolate chip cheesecake
Desserts,pudding
Desserts,banana split
Desserts,bramble
Desserts,blackberry cheesecake
Continental,blueberry french toast
Desserts,snickers caramel cheesecake
Desserts,pumpkin cheesecake
Desserts,praline cheesecake
Desserts,pistachio cheesecake
Desserts,peanut butter fudge cheesecake
Desserts,peanut butter cup cheesecake
Desserts,oreo mint cheesecake
Desserts,mocha chocolate chip cheesecake
Desserts,blueberry sundae
Desserts,bubblegum cheesecake
Desserts,phirni
Desserts,butterscotch cheesecake
Bakery,chocolate brownie chunks
Desserts,chocolate cheesecake
Desserts,chocolate fudge
Bakery,fudge brownie
Desserts,firni
Desserts,chocolate l'orange
Desserts,chocolate peanut butter cheesecake
Desserts,chocolate pistachio almond
Desserts,coconut almond delight
Desserts,coconut fudge supreme
Desserts,coffee chip cheesecake
Desserts,cotton candy
Desserts,kheer
Desserts,german chocolate cheesecake
Desserts,badam halwa
Desserts,rava ladoo
Desserts,shahi tukda
Desserts,doodh peda
